Date,County,Precip
2021-02,Tuolumne,2.26
2021-03,Tuolumne,3.25
2021-04,Tuolumne,0.85
2021-05,Tuolumne,0.49
2021-06,Tuolumne,0.68
2021-07,Tuolumne,0.54
2021-08,Tuolumne,0.18
2021-09,Tuolumne,0.07
2021-10,Tuolumne,7.42
2013-01,Ventura,1.46
2013-02,Ventura,0.37
2013-03,Ventura,1.19
2013-04,Ventura,0.08
2013-05,Ventura,0.35
2013-06,Ventura,0.02
2013-07,Ventura,0.1
2013-08,Ventura,0.0
2013-09,Ventura,0.02
2013-10,Ventura,0.13
2013-11,Ventura,0.84
2013-12,Ventura,0.37
2014-01,Ventura,0.09
2014-02,Ventura,4.33
2014-03,Ventura,2.25
2014-04,Ventura,0.53
2014-05,Ventura,0.07
2014-06,Ventura,0.0
2014-07,Ventura,0.01
2014-08,Ventura,0.12
2014-09,Ventura,0.0
2014-10,Ventura,0.29
2014-11,Ventura,0.71
2014-12,Ventura,6.46
2015-01,Ventura,1.97
2015-02,Ventura,0.88
2015-03,Ventura,0.69
2015-04,Ventura,0.32
2015-05,Ventura,0.61
2015-06,Ventura,0.19
2015-07,Ventura,0.29
2015-08,Ventura,0.0
2015-09,Ventura,0.53
2015-10,Ventura,0.29
2015-11,Ventura,0.27
2015-12,Ventura,0.78
2016-01,Ventura,4.78
2016-02,Ventura,1.2
2016-03,Ventura,2.78
2016-04,Ventura,0.56
2016-05,Ventura,0.31
2016-06,Ventura,0.0
2016-07,Ventura,0.0
2016-08,Ventura,0.0
2016-09,Ventura,0.0
2016-10,Ventura,0.71
2016-11,Ventura,1.15
2016-12,Ventura,4.65
2017-01,Ventura,10.18
2017-02,Ventura,9.24
2017-03,Ventura,0.64
2017-04,Ventura,0.24
2017-05,Ventura,0.22
2017-06,Ventura,0.01
2017-07,Ventura,0.0
2017-08,Ventura,0.1
2017-09,Ventura,0.12
2017-10,Ventura,0.02
2017-11,Ventura,0.13
2017-12,Ventura,0.01
2018-01,Ventura,2.87
2018-02,Ventura,0.21
2018-03,Ventura,6.34
2018-04,Ventura,0.1
2018-05,Ventura,0.15
2018-06,Ventura,0.01
2018-07,Ventura,0.0
2018-08,Ventura,0.0
2018-09,Ventura,0.0
2018-10,Ventura,0.22
2018-11,Ventura,1.87
2018-12,Ventura,2.47
2019-01,Ventura,8.17
2019-02,Ventura,7.38
2019-03,Ventura,4.12
2019-04,Ventura,0.11
2019-05,Ventura,1.86
2019-06,Ventura,0.04
2019-07,Ventura,0.0
2019-08,Ventura,0.0
2019-09,Ventura,0.01
2019-10,Ventura,0.0
2019-11,Ventura,2.82
2019-12,Ventura,6.5
2020-01,Ventura,0.51
2020-02,Ventura,0.12
2020-03,Ventura,5.25
2020-04,Ventura,4.22
2020-05,Ventura,0.14
2020-06,Ventura,0.03
2020-07,Ventura,0.0
2020-08,Ventura,0.0
2020-09,Ventura,0.0
2020-10,Ventura,0.01
2020-11,Ventura,0.16
2020-12,Ventura,1.66
2021-01,Ventura,2.4
2021-02,Ventura,0.04
2021-03,Ventura,1.12
2021-04,Ventura,0.05
2021-05,Ventura,0.01
2021-06,Ventura,0.0
2021-07,Ventura,0.01
2021-08,Ventura,0.01
2021-09,Ventura,0.0
2021-10,Ventura,1.31
2013-01,Yolo,0.83
2013-02,Yolo,0.39
2013-03,Yolo,1.25
2013-04,Yolo,0.76
2013-05,Yolo,0.34
2013-06,Yolo,0.36
2013-07,Yolo,0.0
2013-08,Yolo,0.0
2013-09,Yolo,0.6
2013-10,Yolo,0.0
2013-11,Yolo,0.87
2013-12,Yolo,0.39
2014-01,Yolo,0.2
2014-02,Yolo,5.33
2014-03,Yolo,2.04
2014-04,Yolo,1.84
2014-05,Yolo,0.04
2014-06,Yolo,0.0
2014-07,Yolo,0.01
2014-08,Yolo,0.02
2014-09,Yolo,0.41
2014-10,Yolo,0.42
2014-11,Yolo,1.71
2014-12,Yolo,9.6
2015-01,Yolo,0.06
2015-02,Yolo,3.2
2015-03,Yolo,0.17
2015-04,Yolo,1.31
2015-05,Yolo,0.1
2015-06,Yolo,0.04
2015-07,Yolo,0.02
2015-08,Yolo,0.01
2015-09,Yolo,0.06
2015-10,Yolo,0.18
2015-11,Yolo,1.83
2015-12,Yolo,2.21
2016-01,Yolo,5.95
2016-02,Yolo,0.69
2016-03,Yolo,6.69
2016-04,Yolo,0.75
2016-05,Yolo,0.55
2016-06,Yolo,0.01
2016-07,Yolo,0.0
2016-08,Yolo,0.0
2016-09,Yolo,0.0
2016-10,Yolo,2.93
2016-11,Yolo,1.65
2016-12,Yolo,3.7
2017-01,Yolo,12.72
2017-02,Yolo,9.34
2017-03,Yolo,2.77
2017-04,Yolo,2.9
2017-05,Yolo,0.1
2017-06,Yolo,0.29
2017-07,Yolo,0.0
2017-08,Yolo,0.0
2017-09,Yolo,0.01
2017-10,Yolo,0.19
2017-11,Yolo,2.33
2017-12,Yolo,0.09
2018-01,Yolo,4.36
2018-02,Yolo,0.35
2018-03,Yolo,4.91
2018-04,Yolo,2.08
2018-05,Yolo,0.18
2018-06,Yolo,0.0
2018-07,Yolo,0.01
2018-08,Yolo,0.0
2018-09,Yolo,0.01
2018-10,Yolo,0.22
2018-11,Yolo,3.29
2018-12,Yolo,2.43
2019-01,Yolo,6.44
2019-02,Yolo,10.76
2019-03,Yolo,4.84
2019-04,Yolo,0.45
2019-05,Yolo,3.1
2019-06,Yolo,0.0
2019-07,Yolo,0.0
2019-08,Yolo,0.0
2019-09,Yolo,0.26
2019-10,Yolo,0.0
2019-11,Yolo,0.54
2019-12,Yolo,6.75
2020-01,Yolo,1.45
2020-02,Yolo,0.0
2020-03,Yolo,1.24
2020-04,Yolo,0.89
2020-05,Yolo,0.62
2020-06,Yolo,0.0
2020-07,Yolo,0.0
2020-08,Yolo,0.04
2020-09,Yolo,0.0
2020-10,Yolo,0.0
2020-11,Yolo,0.59
2020-12,Yolo,1.53
2021-01,Yolo,3.12
2021-02,Yolo,0.99
2021-03,Yolo,1.29
2021-04,Yolo,0.07
2021-05,Yolo,0.0
2021-06,Yolo,0.0
2021-07,Yolo,0.0
2021-08,Yolo,0.0
2021-09,Yolo,0.03
2021-10,Yolo,5.34
2013-01,Yuba,0.92
2013-02,Yuba,0.74
2013-03,Yuba,2.86
2013-04,Yuba,1.11
2013-05,Yuba,0.65
2013-06,Yuba,1.25
2013-07,Yuba,0.0
2013-08,Yuba,0.01
2013-09,Yuba,1.16
2013-10,Yuba,0.29
2013-11,Yuba,1.73
2013-12,Yuba,0.43
2014-01,Yuba,1.06
2014-02,Yuba,10.35
2014-03,Yuba,6.45
2014-04,Yuba,1.64
2014-05,Yuba,0.38
2014-06,Yuba,0.0
2014-07,Yuba,0.01
2014-08,Yuba,0.17
2014-09,Yuba,0.64
2014-10,Yuba,1.55
2014-11,Yuba,3.79
2014-12,Yuba,12.57
2015-01,Yuba,0.08
2015-02,Yuba,4.42
2015-03,Yuba,0.48
2015-04,Yuba,2.75
2015-05,Yuba,0.17
2015-06,Yuba,0.07
2015-07,Yuba,0.03
2015-08,Yuba,0.03
2015-09,Yuba,0.14
2015-10,Yuba,0.49
2015-11,Yuba,3.75
2015-12,Yuba,7.11
2016-01,Yuba,11.66
2016-02,Yuba,1.67
2016-03,Yuba,12.28
2016-04,Yuba,1.44
2016-05,Yuba,0.88
2016-06,Yuba,0.09
2016-07,Yuba,0.0
2016-08,Yuba,0.0
2016-09,Yuba,0.01
2016-10,Yuba,7.42
2016-11,Yuba,3.6
2016-12,Yuba,7.68
2017-01,Yuba,17.58
2017-02,Yuba,16.43
2017-03,Yuba,4.78
2017-04,Yuba,6.06
2017-05,Yuba,0.3
2017-06,Yuba,0.56
2017-07,Yuba,0.0
2017-08,Yuba,0.01
2017-09,Yuba,0.19
2017-10,Yuba,0.6
2017-11,Yuba,8.01
2017-12,Yuba,0.49
2018-01,Yuba,6.85
2018-02,Yuba,1.1
2018-03,Yuba,10.51
2018-04,Yuba,4.58
2018-05,Yuba,0.34
2018-06,Yuba,0.02
2018-07,Yuba,0.0
2018-08,Yuba,0.0
2018-09,Yuba,0.0
2018-10,Yuba,0.65
2018-11,Yuba,5.62
2018-12,Yuba,3.99
2019-01,Yuba,9.52
2019-02,Yuba,17.61
2019-03,Yuba,7.07
2019-04,Yuba,2.26
2019-05,Yuba,4.51
2019-06,Yuba,0.21
2019-07,Yuba,0.0
2019-08,Yuba,0.0
2019-09,Yuba,1.22
2019-10,Yuba,0.05
2019-11,Yuba,1.72
2019-12,Yuba,7.98
2020-01,Yuba,3.51
2020-02,Yuba,0.12
2020-03,Yuba,3.93
2020-04,Yuba,2.37
2020-05,Yuba,2.45
2020-06,Yuba,0.1
2020-07,Yuba,0.0
2020-08,Yuba,0.05
2020-09,Yuba,0.0
2020-10,Yuba,0.0
2020-11,Yuba,2.64
2020-12,Yuba,2.85
2021-01,Yuba,4.48
2021-02,Yuba,2.87
2021-03,Yuba,3.31
2021-04,Yuba,0.31
2021-05,Yuba,0.08
2021-06,Yuba,0.02
2021-07,Yuba,0.01
2021-08,Yuba,0.0
2021-09,Yuba,0.23
2021-10,Yuba,10.64
